year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description,source_csv,also_scored_in
1969,House,91,1,8,H.R.,4249,HR4249-91,Voting Rights,amendment,1969-12-11,Adopted,208,204,N,Y=Wrong; N=Right,150,https://voteview.com/rollcall/RH0910150,tally 208-203 -> 208-204 per Voteview roll 150; the card is out by one vote on the nay side,3,"The Voting Rights Act of 1965 helped add one million voters to the registration rolls in seven southern states. It has been one of the most successful human rights laws of recent years. Rep. Ford (R-Mich.) introduced - as a substitute for a simple five-year extension of the present act - an Administration proposal that seriously weakened voting rights protections by abolishing close supervision of Deep South states where in the past coercion and subterfuge had kept Negroes from voting. It was adopted 208-203, Dec. 11, 1969. For - wrong. Against - right.",house_1969.csv,
1969,House,91,1,10,H.R.,12321,HR12321-91,War on Poverty,motion to recommit,1969-12-12,Rejected,163,231,N,Y=Wrong; N=Right,153,https://voteview.com/rollcall/RH0910153,tally 231-163 -> 163-231 per Voteview roll 153; the card prints a defeated proposal's tally majority-first,3,"The effort to scuttle the war on poverty has been constant. Despite this, the anti-poverty program has had some successes, and one reason for them has been the presence of a central authority, the Office of Economic Opportunity, that can coordinate the various anti-poverty programs. Rep. Ayres (R-Ohio) tried to fragment the anti-poverty program by turning it over to the states and reducing the authority of the OEO. His plan was rejected, 231-163, Dec. 12, 1969. For - wrong. Against - right.",house_1969.csv,house_1970.csv#7
1969,Senate,91,1,4,H.R.,13111,HR13111-91,Poverty - Funding,amendment,1969-12-16,Adopted,60,32,Y,Y=Right; N=Wrong,218,https://voteview.com/rollcall/RS0910218,,4,"Congressional conservatives have steadily chipped away at funding for the war on poverty, reducing the effectiveness of its programs. An amendment by Sen. Nelson (D-Wis.), adding $400 million to the amount the Appropriations Committee had recommended, was approved 60-32, Dec. 16, 1969. For - right. Against - wrong.",senate_1969.csv,
1969,Senate,91,1,5,H.R.,13111,HR13111-91,School Desegregation,amendment,1969-12-17,Adopted,52,37,Y,Y=Right; N=Wrong,220,https://voteview.com/rollcall/RS0910220,,4,"The House passed an amendment to prevent cutting federal funds to school districts refusing to desegregate. Despite Supreme Court decisions, the House plan said federal funds could not be denied school districts permitting so-called ""freedom of choice"" plans. Sen. Scott (R-Pa.) proposed an amendment to nullify the House action, and the Senate approved it, 52-37, Dec. 17, 1969. For - right. Against - wrong. (The House subsequently concurred. See House vote No. 9.)",senate_1969.csv,senate_1970.csv#4
1969,House,91,1,9,H.R.,13111,HR13111-91,School Desegregation,motion to table,1969-12-18,Rejected,181,216,N,Y=Wrong; N=Right,167,https://voteview.com/rollcall/RH0910167,tally 216-181 -> 181-216 per Voteview roll 167; the card prints a defeated proposal's tally majority-first,3,"The House had voted to prevent HEW funds from being withheld from school districts with so-called ""freedom of choice"" plans. These plans are a device to avoid school desegregation. They have been ruled illegal by the U.S. Supreme Court. Later an effort was made to reverse the original House action. Rep. Flood (D-Pa.) tried to block this reversal but failed 216-181, Dec. 18, 1969. For - wrong. Against - right.",house_1969.csv,house_1970.csv#5
1970,House,91,2,2,H.R.,13111,HR13111-91,HEW Veto,veto override,1970-01-28,Rejected,226,191,Y,Y=Right; N=Wrong,180,https://voteview.com/rollcall/RH0910180,,2,"When Congress added $1.1 billion to Pres. Nixon's HEW appropriations requests, to provide adequate funds for needed health and education programs, the President vetoed the measure, charging the additional funding was inflationary. A proposal to override the veto won a 226-191 majority, Jan. 28, 1970, but fell short of the two-thirds majority necessary to override. For - right. Against - wrong.",house_1970.csv,
1970,Senate,91,2,3,S.,2548,S2548-91,Child Nutrition,motion,1970-02-24,Rejected,39,42,N,Y=Wrong; N=Right,296,https://voteview.com/rollcall/RS0910296,,4,"A proposal by Sen. Javits (R-N.Y.) was approved to provide free school lunches to children from families with incomes of less than $4,000. A move to reconsider the vote and give opponents a chance to kill the proposal was rejected, Feb. 24, 1970, 39-42. For - wrong. Against - right.",senate_1970.csv,
1970,Senate,91,2,5,H.R.,4249,HR4249-91,Voting Rights,motion to table,1970-03-05,Rejected,32,47,N,Y=Wrong; N=Right,320,https://voteview.com/rollcall/RS0910320,,4,"Sen. Hruska (R-Neb.) carried the ball for Nixon Administration efforts to water down the 1965 Voting Rights Act in the Senate. He moved to table, thus kill, a proposal to extend the present act for five years. Hruska's motion was defeated Mar. 5, 1970, 32-47. For - wrong. Against right.",senate_1970.csv,
1970,Senate,91,2,11,H.R.,14705,HR14705-91,Farm Workers' Jobless Aid,amendment,1970-04-07,Adopted,42,36,Y,Y=Right; N=Wrong,355,https://voteview.com/rollcall/RS0910355,,4,"A proposal by Sen. Mondale (D-Minn.) to provide unemployment insurance coverage for migrant farm workers was approved Apr. 7, 1970, 42-36. For - Right. Against - wrong. (Subsequent House action knocked out coverage for any farm workers.)",senate_1970.csv,
1970,Senate,91,2,8,,,,Carswell Nomination,confirmation,1970-04-08,Rejected,45,51,N,Y=Wrong; N=Right,357,https://voteview.com/rollcall/RS0910357,"tally 51-45 -> 45-51 per Voteview roll 357; the card prints a defeated proposal's tally majority-first. Date Apr. 8, 1970 kept against Voteview's 1970-04-07: senate.gov's Supreme Court nominations table and this newspaper's own report of the vote, printed with the full roll of names, both give Apr. 8",4,"Following the rejection of Judge Haynsworth's nomination, Pres. Nixon submitted the name of G. Harrold Carswell as his nominee to the Supreme Court. Like Haynsworth, Carswell had a long record of insensitivity to human rights progress. He was judged a mediocrity by many legal experts and jurists. His nomination was rejected Apr. 8, 1970, 51-45. For - wrong. Against - right.",senate_1970.csv,
1970,House,91,2,8,H.R.,16311,HR16311-91,Family Aid Job Standards,motion to recommit,1970-04-16,Adopted,248,149,N,Y=Wrong; N=Right,221,https://voteview.com/rollcall/RH0910221,,3,"A move was made to strike from the Family Assistance Act employment standards that had been written into the bill at the request of the AFL-CIO to prevent using a welfare program to provide employers with substandard-paid workers. The motion was approved Apr. 16, 1970, 248-149. For - wrong. Against - right.",house_1970.csv,
1970,House,91,2,6,H.Res.,914,HRES914-91,Voting Rights,previous question,1970-06-17,Agreed to,224,183,Y,Y=Right; N=Wrong,273,https://voteview.com/rollcall/RH0910273,,2,"The 1965 Voting Rights Act has helped add more than a million voters to the registration rolls in seven southern states and has been the most successful human rights legislation in recent years. An Administration move to weaken it succeeded narrowly in the House in December 1969. But the Senate restored the act to its original form - concentrating in seven states - and added the voting franchise for 18-year-olds and standardized residency requirements for voting for president. When it came before the House again, Rep. Matsunaga (D-Hawaii) moved to accept the AFL-CIO-supported Senate version. His motion carried June 17, 1970, 224-183. For - right. Against - wrong.",house_1970.csv,
1970,House,91,2,9,H.R.,11102,HR11102-91,Hospital Construction,veto override,1970-06-25,Passed,279,98,Y,Y=Right; N=Wrong,279,https://voteview.com/rollcall/RH0910279,,3,"Construction and modernization of urgently needed health facilities were threatened by Pres. Nixon's veto of a bill extending the Hill-Burton program of federal grants. This was another instance of a presidential veto aimed at funding of an important social welfare program. The veto came only a year after the President himself had warned that the nation is in a health crisis and ""unless action is taken . . . we will have a breakdown in our medical care system affecting millions."" The vote to override the veto far exceeded the necessary two-thirds majority, June 25, 1970, 279-98. For - right. Against - wrong.",house_1970.csv,
1970,House,91,2,10,H.R.,17495,HR17495-91,Mortgage Funds,amendment,1970-06-25,Adopted,216,112,N,Y=Wrong; N=Right,281,https://voteview.com/rollcall/RH0910281,tally 215-113 -> 216-112 per Voteview roll 281,3,"The nation is in a housing crisis. There is not enough of it, and too much of what there is is substandard. New housing starts are way down because of Administration ""tight money"" policies and prohibitive interest rates. Rep. Patman (D-Tex.) proposed a National Development Bank to help provide mortgage funds for middle income families unable to get conventional loans. But a move to knock out his proposal, and leave homeseekers at the mercy of the bankers and money-lenders, succeeded June 25, 1970, 215-113. For - wrong. Against - right.",house_1970.csv,
1970,Senate,91,2,13,H.R.,11102,HR11102-91,Hospital Construction,veto override,1970-06-30,Passed,76,19,Y,Y=Right; N=Wrong,427,https://voteview.com/rollcall/RS0910427,,4,"Pres. Nixon's veto of urgently-needed hospital construction and modernization funds was overridden June 30, 1970, 76-19. For - right. Against - wrong.",senate_1970.csv,
1970,Senate,91,2,12,S.,3842,S3842-91,Postal Service Open Shop,amendment,1970-06-30,Adopted,52,38,Y,Y=Right; N=Wrong,430,https://voteview.com/rollcall/RS0910430,,4,"A motion by Sen. Javits (R-N.Y.) to delete the open shop provision in the House version of the postal reform measure so postal employes could be protected by union security agreements was approved June 30, 1970, 52-38. For - right. Against - wrong. (House conservatives subsequently succeeded in barring a union shop.)",senate_1970.csv,
1970,House,91,2,11,H.R.,17070,HR17070-91,Postal Service Open Shop,motion to table,1970-07-09,Rejected,153,230,Y,Y=Right; N=Wrong,295,https://voteview.com/rollcall/RH0910295,"tally 154-229 -> 153-230 per Voteview roll 295; Voteview gives roll 295 bill_number HR1562, which is roll 293's and 294's for H.R. 15628, while its own dtl_desc, roll 296 of the same day, rolls 275 and 276 and the Senate's roll 478 all name H.R. 17070, so HR17070 is stored",3,"Rep. Dulski (D-N.Y.) tried to retain the union security provision of the postal reform bill by moving to table, thus kill, a motion for the House to insist on an open shop clause. Even though the right to negotiate a union shop was part of the agreement the Administration made with the AFL-CIO and seven postal unions, 148 Republicans voted against union security, only 19 for it. The Dulski motion to save the union security provision was rejected July 9, 1970, 154-229. For - right. Against - wrong.",house_1970.csv,
1970,House,91,2,12,H.R.,14705,HR14705-91,Farm Workers' Jobless Aid,motion to recommit,1970-07-23,Rejected,170,219,Y,Y=Right; N=Wrong,307,https://voteview.com/rollcall/RH0910307,,3,"Farm workers, whose employment is mainly seasonal and who suffer long stretches of joblessness, are not covered by unemployment insurance. Even though the Administration had endorsed partial coverage of farm workers, the House conservative coalition fought any extension of unemployment insurance to agriculture. A proposal by Rep. O'Hara (D-Mich.) to extend jobless pay coverage to workers on farms with eight or more employes who are on payroll 26 or more weeks of the year would have aided more than 250,000 farm workers. It was rejected July 23, 1970, 170-219. For - right. Against - wrong.",house_1970.csv,
1971,Senate,92,1,5,S.Res.,9,SRES9-92,Filibuster Rule,cloture,1971-03-09,Rejected,55,39,Y,Y=Right; N=Wrong,9,https://voteview.com/rollcall/RS0920009,,4,The Senate again failed to muster a two-thirds vote to stop a filibuster that has prevented action on a motion to change the Senate rules so that it would only require a three-fifths vote to limit debate and break a filibuster. The majority for invoking cloture and bringing the rules reform to a vote was 55-39 on Mar. 9. This was eight short of a two-thirds vote. For rules reform - right. Against - wrong.,senate_1971.csv,
